0013,21.0
0028,20.44
0043,20.87
0058,21.1
0113,20.78
0128,20.79
0143,21.21
0158,21.14
0213,20.63
0228,21.17
0243,21.04
0258,21.16
0313,20.87
0328,21.1
0343,20.86
0358,21.22
0413,20.96
0428,21.33
0443,21.11
0458,20.87
0514,20.9
0529,20.85
0544,20.95
0559,21.37
0614,20.83
0629,21.2
0644,21.13
0659,21.0
0714,20.97
0729,21.15
0744,21.23
0759,21.13
0814,21.07
0829,20.69
0844,21.21
0859,21.02
0914,21.18
0929,21.21
0944,20.9
0959,21.05
1015,21.51
1030,21.1
1045,21.24
1100,21.02
1115,21.0
1130,21.22
1145,21.1
1200,21.19
1215,21.02
1230,21.03
1245,21.22
1300,21.05
1315,20.84
1330,21.01
1345,21.29
1400,20.99
1415,20.93
1430,21.24
1445,20.91
1501,20.98
1516,20.62
1531,21.06
