0004,21.5
0019,21.18
0034,21.08
0049,21.16
0104,21.28
0119,21.05
0134,21.2
0149,21.44
0204,21.4
0219,21.04
0234,21.1
0249,21.41
0305,21.28
0320,21.09
0335,21.24
0350,21.26
0405,21.22
0420,21.43
0435,21.32
0450,21.16
0505,21.42
0520,21.16
0535,21.35
0550,21.18
0605,21.36
0620,21.09
0635,21.0
0650,20.99
0705,21.06
0720,21.31
0735,21.18
0750,21.37
0805,21.18
0820,21.29
0835,21.36
0851,21.44
0906,21.32
0921,21.23
0936,21.62
0951,21.15
1006,21.4
1021,21.27
1036,21.16
1051,21.18
1106,21.15
1121,21.2
1136,21.04
1151,21.26
1206,21.26
1221,21.01
1236,21.21
1251,21.3
1306,21.2
1321,21.13
1336,21.39
1351,21.68
1406,21.28
1422,21.23
1437,21.23
1452,20.95
1507,21.34
1522,21.11
1537,21.12
1552,21.02
1607,20.99
1622,21.24
1637,21.26
