0005,21.24
0020,21.49
0035,21.48
0050,21.25
0105,21.0
0120,21.14
0135,20.97
0151,21.03
0206,21.22
0221,21.0
0236,20.81
0251,21.22
0306,21.29
0321,21.07
0336,21.51
0351,20.94
0406,21.15
0421,21.43
0436,20.89
0451,20.86
0506,21.2
0521,21.36
0536,21.02
0551,21.2
0606,21.47
0621,21.05
0636,21.17
0651,21.31
0706,21.27
0722,21.12
0737,21.26
0752,21.04
0807,21.12
0822,21.23
0837,21.46
0852,21.21
0907,21.06
0922,20.99
0937,21.29
0952,21.15
1007,21.15
1022,21.17
1037,21.45
1052,21.25
1107,21.37
1122,21.23
1137,21.39
1152,21.43
1207,21.25
1223,21.23
1238,21.18
1253,21.14
1308,20.89
1323,21.06
1338,21.11
1353,21.13
1408,20.88
1423,21.15
1438,21.15
