0014,21.18
0029,21.35
0044,21.17
0100,21.12
0115,21.32
0130,21.16
0145,21.17
0200,21.06
0215,21.3
0230,21.14
0245,21.22
0300,21.36
0315,21.13
0330,21.16
0345,21.08
0400,21.19
0415,21.22
0430,21.28
0445,21.31
0500,21.11
0515,21.2
0530,21.24
0545,21.1
0600,21.12
0615,21.34
0631,21.16
0646,21.43
0701,21.07
0716,21.49
0731,21.35
0746,21.46
0801,21.3
0816,21.15
0831,21.26
0846,21.17
0901,21.38
0916,21.35
0931,21.31
0946,21.27
1001,21.12
1016,21.29
1031,21.1
1046,21.35
1101,21.21
1116,21.23
1131,21.56
1147,21.15
1202,21.48
1217,21.31
1232,21.16
1247,21.16
1302,21.2
1317,21.05
1332,21.24
1347,21.31
1402,21.21
1417,21.07
1432,21.39
1447,20.98
1502,21.45
1517,21.52
1532,21.51
1547,21.45
1602,21.45
1617,21.39
1632,21.65
1648,21.38
1703,21.24
1718,21.13
