0011,21.12
0026,21.14
0041,21.42
0056,21.33
0111,21.13
0126,21.33
0141,21.41
0156,21.45
0211,21.28
0226,21.09
0241,20.98
0256,21.17
0311,21.1
0326,21.29
0341,20.92
0356,20.69
0411,21.08
0427,21.11
0442,20.92
0457,21.14
0512,21.17
0527,21.14
0542,21.06
0557,21.21
0612,21.07
0627,21.05
0642,21.3
0657,21.26
0712,21.13
0727,21.16
0742,21.24
0757,21.33
0812,20.81
0827,21.16
0842,20.99
0857,21.18
0912,21.27
0927,21.2
0942,21.36
0957,20.98
1012,20.87
1028,21.06
1043,21.41
1058,20.95
1113,21.11
1128,21.36
1143,21.06
1158,21.47
1213,20.89
