0010,21.4
0025,21.32
0040,21.24
0055,21.14
0110,21.3
0125,21.06
0140,21.37
0155,21.34
0210,21.27
0226,20.96
0241,21.34
0256,21.41
0311,21.26
0326,21.27
0341,21.34
0356,21.24
0411,21.29
0426,21.33
0441,20.96
0456,21.11
0511,21.3
0526,21.27
0541,21.19
0556,21.3
0611,21.29
0626,21.7
0641,20.95
0656,21.41
0711,21.34
0726,21.07
0741,21.09
0756,20.96
0812,21.18
0827,21.34
0842,21.3
0857,21.16
0912,21.37
0927,21.01
0942,20.96
0957,21.2
1012,21.07
1027,21.13
1042,21.38
1057,21.29
1112,21.56
1127,21.18
1142,21.44
1157,21.32
1212,21.68
1227,21.32
1242,21.27
1257,21.15
1312,21.2
1327,21.23
1343,21.25
1358,20.98
1413,21.07
1428,21.43
1443,21.22
1458,21.31
1513,21.27
1528,21.17
1543,21.42
1558,21.46
